#timestamp [ns], temperature [degC], w_RS_S_x [rad s^-1], w_RS_S_y [rad s^-1], w_RS_S_z [rad s^-1], a_RS_S_x [m s^-2], a_RS_S_y [m s^-2], a_RS_S_z [m s^-2]
1891117632747125, 0, -0.0311811, -0.2759533, 0.1821671, 0.2995271, 7.8537181, -4.1212299
1891117642709125, 0, -0.0150655, -0.2911133, 0.1629503, 0.9563612, 8.5379453, -4.2637335
1891117652672125, 0, -0.0066318, -0.2946053, 0.1007751, 1.3946498, 9.2110954, -4.4128235
1891117662634125, 0, -0.0107514, -0.3061911, 0.0035314, 1.5352075, 9.7279706, -4.6749284
1891117672597125, 0, -0.0421496, -0.2975603, -0.0985753, 1.4221925, 10.0854272, -5.2096165
1891117682559125, 0, -0.1120658, -0.3032717, -0.1725790, 1.1240126, 10.4101021, -5.8336688
1891117692522125, 0, -0.1393049, -0.2915179, -0.1999826, 0.8638536, 10.2776276, -5.3146980
1891117702484125, 0, -0.0985665, -0.2001065, -0.1955993, 0.6933582, 10.1391655, -4.6241840
1891117712446125, 0, -0.0202326, -0.0441792, -0.1704503, 0.5260062, 10.2948418, -4.4267445
1891117722409125, 0, 0.0154535, 0.1040135, -0.1501168, 0.4764592, 10.5886807, -5.0870215
1891117732371125, 0, -0.0149526, 0.1819618, -0.1651024, 0.4558022, 10.8379124, -5.4158876
1891117742334125, 0, -0.0692057, 0.2580643, -0.2154101, 0.3773653, 10.9832602, -4.9617320
1891117752296125, 0, -0.1248192, 0.3415592, -0.2441890, -0.1158591, 11.3275443, -4.7262717
1891117762259125, 0, -0.1540266, 0.4387899, -0.2253085, -0.8437953, 11.5778238, -4.1956252
1891117772221125, 0, -0.1141463, 0.5765421, -0.1674982, -1.4855109, 11.8128351, -3.7279976
1891117782184125, 0, -0.1380932, 0.7846107, -0.0904212, -1.9853215, 12.6784850, -6.6794101
1891117792146125, 0, -0.3977306, 0.7479099, -0.0096556, -1.6551082, 13.5814073, -9.4806848
1891117802109125, 0, -0.4610108, 0.6963364, 0.0474522, -0.2740800, 11.5947386, -4.9894244
1891117812071125, 0, -0.3088612, 0.6637442, 0.0699759, 0.5369334, 11.0585536, -4.2549019
1891117822034125, 0, -0.1031717, 0.4544250, 0.0679506, 1.0946736, 11.6116534, -4.3939627
1891117831996125, 0, 0.1336284, 0.2367614, -0.0177052, 1.7067508, 11.2754526, -2.6634114
1891117841959125, 0, 0.3349482, 0.0569805, -0.1415222, 1.6805553, 11.8218164, -2.6430537
1891117851921125, 0, 0.4462289, -0.0725546, -0.2375678, 0.9047186, 12.4955653, -3.0578412
1891117861884125, 0, 0.4645506, -0.1489418, -0.2901866, -0.2139052, 12.6855203, -3.2702495
1891117871846125, 0, 0.3763374, -0.1881379, -0.2526869, -1.4956897, 12.7340195, -4.5472440
1891117881809125, 0, 0.1983983, -0.1812515, -0.1375299, -2.3525079, 12.4768542, -5.6065910
1891117891771125, 0, 0.0239935, -0.0732833, -0.0161057, -2.2206322, 11.5185471, -5.2729349
1891117901734125, 0, -0.0841793, 0.0282122, 0.0518661, -1.4138100, 10.6516997, -4.8368916
1891117911696125, 0, -0.1002728, 0.0172717, 0.0247533, -0.5420229, 10.2231409, -4.6396019
1891117921659125, 0, -0.0533277, -0.0728401, -0.0914452, 0.1038840, 10.1505418, -4.4938051
1891117931621125, 0, 0.0170847, -0.1694149, -0.2511489, 0.3336562, 10.2915486, -4.2932222
1891117941584125, 0, 0.0666661, -0.2383311, -0.3786437, 0.0522414, 10.2774779, -4.1709265
1891117951546125, 0, 0.0707860, -0.2609730, -0.4285940, -0.6256989, 10.2014360, -4.2400827
1891117961509125, 0, 0.0366850, -0.2375907, -0.4113234, -1.3702505, 10.0536932, -4.2873843
1891117971471125, 0, -0.0074462, -0.1834140, -0.3546372, -1.8860779, 9.8303577, -4.0197409
1891117981434125, 0, -0.0462977, -0.1407345, -0.2886829, -2.1406984, 9.5781322, -3.7513490
1891117991396125, 0, -0.0613877, -0.1330507, -0.2221548, -2.1905447, 9.2304053, -3.5176849
1891118001359125, 0, -0.0538635, -0.1401539, -0.1618419, -2.1121078, 8.7530479, -3.2331267
1891118011321125, 0, -0.0312794, -0.1635964, -0.1107939, -1.9489471, 8.2361728, -2.9635373
1891118021284125, 0, -0.0091405, -0.1775234, -0.0667777, -1.6992664, 7.6980418, -2.7807674
1891118031246125, 0, 0.0281717, -0.1755982, -0.0122993, -1.4971866, 7.2539154, -2.6780809
1891118041209125, 0, 0.0794575, -0.1573742, 0.0415773, -1.3022919, 6.9018475, -2.5981471
1891118051171125, 0, 0.1222623, -0.0979870, 0.0615851, -0.9686357, 6.7514104, -2.5477020
1891118061134125, 0, 0.1461969, -0.0031822, 0.0666536, -0.6637198, 6.5574138, -2.5218059
1891118071096125, 0, 0.1348039, 0.0838062, 0.0813553, -0.5513036, 6.2628264, -2.6243427
1891118081059125, 0, 0.1010443, 0.1353687, 0.0936642, -0.4403842, 5.9953326, -2.8993208
1891118091021125, 0, 0.0670342, 0.1712114, 0.0824288, -0.2567162, 5.7975938, -3.0156290
1891118100984125, 0, 0.0451246, 0.2084621, 0.0700598, -0.1477428, 5.5982085, -2.9547057
1891118110946125, 0, 0.0267371, 0.2395370, 0.0653063, -0.1257385, 5.3944821, -2.9130922
1891118120909125, 0, 0.0064342, 0.2665414, 0.0701351, -0.1615141, 5.2512300, -2.9252170
1891118130871125, 0, -0.0051620, 0.2767355, 0.0813351, -0.2056723, 5.1647099, -2.9630882
1891118140834125, 0, -0.0141134, 0.2663598, 0.0961585, -0.1913022, 5.1148636, -2.9966185
1891118150796125, 0, -0.0253179, 0.2323416, 0.1177304, -0.0399669, 5.1007928, -3.0332922
1891118160759125, 0, -0.0337252, 0.2194623, 0.1217363, 0.1652563, 5.2238370, -3.0820908
1891118170721125, 0, -0.0367801, 0.2105186, 0.1073819, 0.2399510, 5.4332515, -3.0047017
1891118180683125, 0, -0.0233751, 0.1639732, 0.1034468, 0.1092728, 5.7799306, -2.9716205
1891118190646125, 0, 0.0064068, 0.1061829, 0.1003729, -0.2079176, 6.2891716, -3.0039532
1891118200608125, 0, 0.0403498, 0.0892353, 0.0961098, -0.4833449, 6.8808911, -3.0277538
1891118210570750, 0, 0.0565544, 0.1155450, 0.1093081, -0.6914122, 7.3332504, -3.1198123
1891118220532750, 0, 0.0417163, 0.1656185, 0.1390397, -0.7327263, 7.5462575, -3.4271233
1891118230495750, 0, 0.0203726, 0.1463375, 0.1776779, -0.5444179, 7.6483452, -3.6045044
1891118240457750, 0, 0.0522390, 0.1030979, 0.2009946, -0.1302292, 7.7287280, -3.4687367
1891118250420750, 0, 0.1298690, 0.0770690, 0.2154702, 0.1628613, 8.2232996, -3.8149667
1891118260382750, 0, 0.1648926, 0.0184786, 0.2096345, 0.3237767, 8.8856721, -4.6631030
1891118270345750, 0, 0.1073768, -0.0609190, 0.1895236, 0.4761598, 9.3383308, -5.4131932
1891118280307750, 0, 0.0149867, -0.0653654, 0.1587545, 0.5174739, 9.5345728, -5.3811598
1891118290270750, 0, -0.0735307, -0.0009545, 0.1514295, 0.4013155, 9.5469969, -5.1190549
1891118300232750, 0, -0.1375837, 0.0785981, 0.1834806, 0.1838177, 9.4946059, -5.1572255
1891118310195750, 0, -0.1697233, 0.1165647, 0.2182735, 0.0356259, 9.4796370, -5.1085767
1891118320157750, 0, -0.1410985, 0.0920306, 0.2377665, -0.0473016, 9.6094171, -4.5708948
1891118330120750, 0, -0.0602601, 0.0183484, 0.2533638, -0.2204915, 10.0629739, -4.1969724
1891118340082750, 0, 0.0566012, -0.0498472, 0.2880579, -0.6503975, 10.6813380, -3.7501515
1891118350045750, 0, 0.1808779, -0.0888550, 0.3579834, -1.2030482, 11.2003088, -3.3690440
1891118360007750, 0, 0.2916974, -0.1047688, 0.4577609, -1.5200890, 11.6574582, -3.1858250
1891118369970750, 0, 0.3905694, -0.0431840, 0.5365748, -1.4190491, 12.1617595, -3.2784824
1891118379932750, 0, 0.3286562, 0.1258775, 0.5368419, -0.8556207, 13.1458131, -5.8101677
1891118389895750, 0, 0.0222829, 0.2088944, 0.4372018, 0.3233276, 14.1119041, -8.6696713
1891118399857750, 0, -0.1755407, 0.2153017, 0.2553607, 1.6564554, 13.1997011, -5.9582098
1891118409820750, 0, -0.1363261, 0.2394038, 0.0779750, 2.0669019, 12.1713396, -3.5296600
1891118419782750, 0, 0.0235573, 0.1101084, 0.0095546, 1.5419435, 12.4463177, -4.5282335
1891118429745750, 0, 0.2288044, -0.0993753, -0.0038959, 1.0306068, 12.4246129, -4.7427374
1891118439707750, 0, 0.4221752, -0.2539854, -0.0118058, 0.8406519, 12.1729861, -4.3421704
1891118449670750, 0, 0.6373065, -0.3956962, 0.0156735, 0.5948630, 11.6742233, -3.4260754
1891118459632750, 0, 0.8353314, -0.4920544, 0.0748963, 0.1770818, 11.3505963, -3.2599210
1891118469595750, 0, 0.8709376, -0.5179779, 0.1129284, 0.0760419, 11.6680861, -5.0421149
1891118479557750, 0, 0.7084472, -0.4836660, 0.1032516, 0.5358856, 11.6276701, -6.6196843
1891118489520750, 0, 0.4394964, -0.4246693, 0.0457006, 1.1817924, 11.1042087, -7.3654335
1891118499482750, 0, 0.1643639, -0.3306386, -0.0362302, 1.6242723, 10.4889880, -7.3504646
1891118509445750, 0, -0.0714790, -0.1954763, -0.1226996, 1.7185762, 9.9279547, -6.8924171
1891118519407750, 0, -0.2702736, -0.0586119, -0.1864234, 1.4446458, 9.5895085, -6.4900539
1891118529370750, 0, -0.4307839, 0.0334456, -0.2145829, 1.0000703, 9.3664723, -6.3331801
1891118539332750, 0, -0.5376440, 0.0811367, -0.2019164, 0.5899232, 9.1703801, -6.1643312
1891118549295750, 0, -0.5686528, 0.0942418, -0.1481479, 0.3008743, 8.9021379, -5.7056850
1891118559257750, 0, -0.5351457, 0.0822107, -0.0667234, 0.2062711, 8.7151767, -5.3094589
1891118569220750, 0, -0.4572453, 0.0249645, 0.0155712, 0.2791695, 8.7079916, -5.0343311
1891118579182750, 0, -0.3603076, -0.0621877, 0.0721655, 0.5346881, 8.6551515, -4.6482838
1891118589144750, 0, -0.2603155, -0.1533802, 0.0988603, 0.8122110, 8.5629433, -4.2580453
1891118599107750, 0, -0.1754938, -0.2439757, 0.0836555, 1.0907817, 8.4298700, -3.9309755
1891118609069750, 0, -0.1129202, -0.3323244, 0.0256084, 1.2894186, 8.3315245, -3.7184175
1891118619032750, 0, -0.0668214, -0.4016215, -0.0463686, 1.2017010, 8.1373782, -3.3985327
1891118628994750, 0, -0.0428322, -0.4181094, -0.1009032, 0.8090675, 7.9302090, -3.0819411
1891118638957750, 0, -0.0525293, -0.3647569, -0.1330486, 0.3038681, 7.7100169, -2.8440857
1891118648919750, 0, -0.0970765, -0.2686869, -0.1307466, -0.1685495, 7.3926768, -2.7764264
1891118658882750, 0, -0.1611788, -0.1627149, -0.1045610, -0.5504054, 7.0699480, -2.8698322
1891118668844750, 0, -0.2131160, -0.0757786, -0.0617086, -0.6945557, 6.7207242, -2.9032127
1891118678807750, 0, -0.2417735, -0.0291249, -0.0265187, -0.5724097, 6.3652135, -2.8966264
1891118688769750, 0, -0.2426960, -0.0302050, -0.0141158, -0.2377057, 6.0462268, -2.9216245
1891118698732750, 0, -0.2288358, -0.0555245, -0.0276298, 0.1986369, 5.7863672, -2.9898825
1891118708694750, 0, -0.2090249, -0.0876635, -0.0666347, 0.5378316, 5.5995557, -3.0554462
1891118718657750, 0, -0.1948960, -0.1170611, -0.1244162, 0.7896080, 5.4221745, -3.0719119
1891118728619750, 0, -0.1835613, -0.1351085, -0.1894163, 0.7975415, 5.2156041, -3.0199699
1891118738582750, 0, -0.1806023, -0.1394990, -0.2348706, 0.5580396, 4.9740065, -2.9178822
1891118748544750, 0, -0.1808659, -0.1433854, -0.2295490, 0.1148112, 4.8759604, -2.8982730
1891118758507750, 0, -0.1823935, -0.0986286, -0.1850260, -0.2701881, 4.8677275, -2.7743307
1891118768469750, 0, -0.1991674, -0.0152663, -0.1402277, -0.4722679, 5.0662148, -2.6858647
1891118778432750, 0, -0.2288441, 0.0412414, -0.1019208, -0.5872289, 5.3495755, -2.7358607
1891118788394750, 0, -0.2408470, 0.0566444, -0.0557053, -0.6541397, 5.6137761, -2.8671378
1891118798357750, 0, -0.2183760, 0.0489465, -0.0173436, -0.5264552, 6.0456281, -2.9030630
1891118808319750, 0, -0.1634385, 0.0360030, 0.0068406, -0.2662962, 6.6003745, -3.0067973
1891118818282750, 0, -0.1025946, 0.0108697, 0.0318770, 0.0546364, 7.1022807, -3.1753468
1891118828244750, 0, -0.0579629, -0.0123528, 0.0450506, 0.3984714, 7.5772430, -3.4277220
1891118838207750, 0, -0.0345521, -0.0379093, 0.0412212, 0.7036867, 8.0526544, -3.8943018
1891118848169750, 0, -0.0032578, -0.0793033, 0.0001545, 0.9599538, 8.5433340, -4.1002734
1891118858132750, 0, 0.0564534, -0.0943481, -0.0619403, 1.0367441, 8.8781877, -3.9522313
1891118868094750, 0, 0.0968264, -0.1258149, -0.1059105, 0.8059241, 9.3354868, -4.7080096
1891118878057750, 0, 0.1139854, -0.1733894, -0.1185719, 0.5047504, 9.6076208, -5.1400113
1891118888019750, 0, 0.1244434, -0.1742272, -0.1262266, 0.3963757, 9.7294675, -5.1681528
1891118897981750, 0, 0.1421609, -0.1429361, -0.1409731, 0.3858975, 9.9489111, -5.0635204
1891118907944750, 0, 0.1397899, -0.0767592, -0.1733292, 0.3764671, 10.2855611, -5.2530263
1891118917906750, 0, 0.1139679, -0.0097866, -0.2196245, 0.3390450, 10.7563321, -5.7830740
1891118927869750, 0, 0.0882958, 0.0106063, -0.2650644, 0.3037184, 10.8888066, -5.4576508
1891118937831750, 0, 0.0883597, 0.0274702, -0.2946106, 0.2264790, 10.8373137, -4.9144304
1891118947794750, 0, 0.1334611, 0.0948099, -0.3064081, -0.1661545, 11.0060129, -4.4011478
1891118957756750, 0, 0.2056866, 0.2352245, -0.2891234, -0.7451505, 11.3119766, -3.8311331
1891118967719750, 0, 0.2569191, 0.4363403, -0.2305403, -1.4401552, 11.6255745, -3.8630168
1891118977681750, 0, -0.0248952, 0.7714312, -0.1687118, -2.0764819, 12.9155919, -9.0522757
1891118987644750, 0, -0.4907474, 0.6694436, -0.0776493, -1.8537451, 14.1870479, -13.2050899
1891118997606750, 0, -0.5325443, 0.6010755, 0.0331726, -0.9145981, 11.3712534, -6.1821442
1891119007569750, 0, -0.3594639, 0.6210151, 0.1233028, -0.3246748, 11.4179562, -4.7830037
1891119017531750, 0, -0.0672669, 0.3466493, 0.1619183, 0.4391867, 12.4145837, -4.8111452
1891119027494750, 0, 0.2602348, 0.0982608, 0.0750122, 1.2346326, 12.5937611, -2.9948222
1891119037456750, 0, 0.5186783, -0.0285379, -0.0409160, 1.4157559, 13.0643825, -2.3131398
1891119047419750, 0, 0.5632176, -0.0450330, -0.1464837, 1.1873309, 13.6117941, -3.3780254
1891119057381750, 0, 0.4548836, -0.0663031, -0.2195055, 0.7554790, 13.6481685, -4.6512776
1891119067344750, 0, 0.3157926, -0.1069102, -0.2339438, 0.0696053, 13.0154343, -5.3408936
1891119077306750, 0, 0.2504959, -0.2097524, -0.2241172, -0.4234694, 12.2904918, -5.5890775
1891119087269750, 0, 0.2668794, -0.3258591, -0.2480876, -0.4474196, 11.4770833, -5.1594708
1891119097231750, 0, 0.3164224, -0.4209999, -0.3341612, -0.3065625, 10.9537715, -4.8545549
1891119107194750, 0, 0.3448597, -0.4825821, -0.4528183, -0.3534151, 10.5817950, -4.6930408
1891119117156750, 0, 0.3216459, -0.4933482, -0.5503846, -0.8312215, 10.2870580, -4.7490244
1891119127119750, 0, 0.2460870, -0.4361542, -0.5909038, -1.5959811, 9.9550484, -4.6161008
1891119137081750, 0, 0.1344702, -0.3474853, -0.5582489, -2.4315436, 9.6451927, -4.4521916
1891119147044750, 0, -0.0063791, -0.2249426, -0.4687454, -3.1615755, 9.4678116, -4.3263034
1891119157006750, 0, -0.1596291, -0.0977380, -0.3337481, -3.6432738, 9.3869797, -4.3545946
1891119166969750, 0, -0.2935099, 0.0218664, -0.1755694, -3.7175194, 9.1175400, -4.0977287
1891119176931750, 0, -0.3775305, 0.1003996, -0.0380829, -3.3576677, 8.8247488, -3.7098853
1891119186893750, 0, -0.3802515, 0.1107348, 0.0565253, -2.7919940, 8.6421286, -3.2492931
1891119196856750, 0, -0.3110322, 0.0662499, 0.1192633, -2.3111938, 8.4262775, -2.7488837
1891119206818750, 0, -0.2063923, 0.0209841, 0.1850721, -2.0315753, 8.1909668, -2.3604414
1891119216782375, 0, -0.1121508, 0.0048525, 0.2631946, -1.8624271, 7.8638969, -2.1860541
1891119226744375, 0, -0.0496019, 0.0051801, 0.3404143, -1.7006136, 7.6031392, -2.2948778
1891119236707375, 0, -0.0019058, 0.0190088, 0.4142451, -1.4569203, 7.2754706, -2.3471191
1891119246669375, 0, 0.0295840, 0.0311012, 0.4826063, -1.1847862, 6.9027457, -2.2990691
1891119256632375, 0, 0.0394459, 0.0296479, 0.5189004, -0.7464977, 6.5999254, -2.4156766
1891119266594375, 0, 0.0270516, 0.0244848, 0.5105717, -0.2954855, 6.3342279, -2.5969496
1891119276557375, 0, -0.0119579, 0.0176823, 0.4764821, 0.0353265, 6.0989172, -2.7623557
1891119286519375, 0, -0.0688243, 0.0302202, 0.4428307, 0.2017804, 5.8194484, -2.8759694
1891119296482375, 0, -0.1338321, 0.0605025, 0.4123487, 0.3640430, 5.4959711, -2.9150381
1891119306444375, 0, -0.2010636, 0.0954338, 0.3803425, 0.4529581, 5.2344649, -2.8856992
1891119316407375, 0, -0.2471571, 0.1065065, 0.3446953, 0.4885840, 5.0467552, -2.8780650
1891119326369375, 0, -0.2704123, 0.0976517, 0.3047538, 0.4504134, 4.9681686, -2.7819649
1891119336332375, 0, -0.2622654, 0.0763336, 0.2619544, 0.4457730, 4.9650252, -2.7071205
1891119346294375, 0, -0.2285000, 0.0392169, 0.2282721, 0.3737727, 5.0985475, -2.7168503
1891119356257375, 0, -0.1896967, 0.0126090, 0.1971690, 0.2603087, 5.3453842, -2.6782306
1891119366219375, 0, -0.1673331, 0.0019425, 0.1723081, 0.0955014, 5.6212605, -2.6961932
1891119376182375, 0, -0.1681397, -0.0109365, 0.1738093, -0.1672023, 5.9475819, -2.8809091
1891119386144375, 0, -0.1764829, -0.0199817, 0.1856700, -0.3335065, 6.2891716, -2.9485684
1891119396107375, 0, -0.1760187, -0.0343377, 0.1986438, -0.3276686, 6.6174390, -2.9606932
1891119406069375, 0, -0.1523634, -0.0602799, 0.2149586, -0.2713857, 7.0365674, -2.9979657
1891119416032375, 0, -0.1214337, -0.0923403, 0.2079918, -0.0434097, 7.4759038, -3.1528935
1891119425994375, 0, -0.0882878, -0.1186662, 0.1645141, 0.2571652, 7.8282710, -2.9395871
1891119435956375, 0, -0.0586628, -0.0896761, 0.0900228, 0.4116440, 8.2610211, -2.9683273
1891119445919375, 0, -0.0667830, -0.0474277, 0.0169010, 0.2944377, 8.8211563, -3.7235069
1891119455881375, 0, -0.1337820, -0.0246060, -0.0248023, 0.0610730, 9.1619975, -4.5637097
1891119465844375, 0, -0.2137956, -0.0364163, -0.0324717, -0.1029858, 9.2552536, -4.7192363
1891119475806375, 0, -0.2210224, -0.0587744, -0.0172291, -0.1493893, 9.2485176, -4.0625519
1891119485769375, 0, -0.1400407, -0.0682797, -0.0210550, -0.1266367, 9.6073215, -3.5428326
1891119495731375, 0, -0.0518946, -0.0718329, -0.0442921, -0.2073189, 10.2421513, -3.8863683
1891119505694375, 0, -0.0309545, -0.0927148, -0.0688896, -0.4186794, 10.8684489, -4.6657974
1891119515656375, 0, -0.0290242, -0.1087395, -0.0759355, -0.6858737, 11.1711195, -4.5379633
1891119525619375, 0, 0.0206155, -0.1025384, -0.0342200, -1.0422826, 11.3404175, -3.9496866
1891119535581375, 0, 0.1233041, -0.0914407, 0.0355039, -1.3361215, 11.8153798, -3.5798058
1891119545544375, 0, 0.2537721, -0.0902495, 0.1034353, -1.4557228, 12.4329955, -3.2377670
1891119555506375, 0, 0.3816968, -0.0883821, 0.1525424, -1.4612613, 12.9919331, -3.0368848
1891119565469375, 0, 0.4233017, -0.0269808, 0.1748597, -1.3272899, 13.5303635, -4.1495210
1891119575431375, 0, 0.1717169, 0.0670240, 0.1415622, -0.6985973, 14.5518393, -8.5740202
1891119585394375, 0, -0.0266079, 0.0956911, 0.1255712, 0.4906796, 13.3583711, -6.4839166
1891119595356375, 0, 0.0157124, 0.2878773, 0.0957537, 1.2204121, 11.5745306, -2.6770331
1891119605319375, 0, 0.1021599, 0.3795567, 0.0644959, 1.2593312, 12.3665337, -4.6994774
1891119615281375, 0, 0.2169853, 0.3380284, 0.0058422, 1.1690689, 12.4970622, -5.0126262
1891119625244375, 0, 0.3488704, 0.2955299, -0.0536033, 0.9056168, 12.2024748, -4.8587462
1891119635206375, 0, 0.5187619, 0.1842591, -0.0230859, 0.3689827, 12.0497923, -4.8032117
1891119645169375, 0, 0.7763077, 0.0535783, 0.0816701, -0.2251318, 11.4752870, -3.4444872
1891119655131375, 0, 1.0445703, -0.1262498, 0.2143781, -0.5096901, 11.3341306, -3.2042368
1891119665093375, 0, 1.1468581, -0.3290296, 0.3038941, -0.1856140, 11.8257083, -4.8529083
1891119675056375, 0, 1.0111653, -0.4477602, 0.3048616, 0.8602611, 12.0261415, -6.6274681
1891119685018375, 0, 0.6840222, -0.4460092, 0.2340540, 2.2038670, 11.4541809, -7.3937247
1891119694981375, 0, 0.2595967, -0.3602527, 0.1267500, 3.2459999, 10.7692053, -7.6631644
1891119704943375, 0, -0.1325266, -0.2556094, 0.0046262, 3.7830830, 10.1429077, -7.3572006
1891119714906375, 0, -0.4307431, -0.1704098, -0.1183304, 3.7763470, 9.5721446, -6.6409401
1891119724868375, 0, -0.6368755, -0.1129377, -0.2449059, 3.2253429, 9.0850575, -6.0071581
1891119734831375, 0, -0.7539684, -0.1076122, -0.3371517, 2.2938300, 8.5592010, -5.4277130
1891119744793375, 0, -0.7651944, -0.1538428, -0.3471833, 1.1385324, 7.9680803, -4.7964757
1891119754756375, 0, -0.6687618, -0.1760296, -0.2445288, 0.1233435, 7.5866734, -4.0775208
1891119764718375, 0, -0.5006253, -0.1558719, -0.0690662, -0.4602928, 7.6222993, -3.5649866
1891119774681375, 0, -0.3033687, -0.1367419, 0.1192497, -0.4543053, 7.8993732, -3.2111224
1891119784643375, 0, -0.1024230, -0.1650470, 0.2502455, 0.0907114, 8.1801892, -2.8795619
1891119794606375, 0, 0.0584047, -0.2317062, 0.2704746, 0.8791219, 8.5849475, -2.7442433
1891119804568375, 0, 0.1355650, -0.2787176, 0.1821429, 1.5631993, 9.0573651, -2.8354037
1891119814531375, 0, 0.1306251, -0.3070257, 0.0476322, 1.8803897, 9.1786130, -2.9217741
1891119824493375, 0, 0.0823356, -0.3319918, -0.0761227, 1.6748671, 8.8671107, -2.8596533
1891119834456375, 0, 0.0156613, -0.3367679, -0.1672761, 1.2112811, 8.2728465, -2.7587631
1891119844418375, 0, -0.0635968, -0.3049956, -0.2359388, 0.7427554, 7.6471477, -2.7241850
1891119854381375, 0, -0.1413784, -0.2297882, -0.2850096, 0.3230283, 6.9880682, -2.7129584
1891119864343375, 0, -0.2011083, -0.1450906, -0.3054699, -0.0567320, 6.2403731, -2.6833200
1891119874305375, 0, -0.2360251, -0.0808480, -0.2952426, -0.3579057, 5.5348901, -2.7443930
1891119884268375, 0, -0.2430457, -0.0501031, -0.2706539, -0.5297484, 4.9873288, -2.8157945
1891119894230375, 0, -0.2263255, -0.0605486, -0.2477158, -0.6276448, 4.5879593, -2.7903474
1891119904193375, 0, -0.2034588, -0.1273635, -0.2331273, -0.5712122, 4.3138792, -2.8864476
1891119914155375, 0, -0.1923164, -0.1938520, -0.2328745, -0.4227209, 4.2745111, -3.0229637
1891119924118375, 0, -0.2045699, -0.2094757, -0.2292915, -0.3341052, 4.4285408, -2.9888347
1891119934080375, 0, -0.2462790, -0.1845824, -0.2137208, -0.3486250, 4.6030779, -3.0554462
1891119944043375, 0, -0.3034004, -0.1410794, -0.1946795, -0.3306624, 4.8606921, -3.1921120
1891119954005375, 0, -0.3574332, -0.0771094, -0.1826497, -0.3519182, 5.2139575, -3.3034804
1891119963968375, 0, -0.3950134, -0.0412881, -0.1719736, -0.4608916, 5.5992563, -3.3669484
1891119973930375, 0, -0.4053462, -0.0311672, -0.1530913, -0.6896159, 5.9562639, -3.4405952
